id,language,region1,region2,region3,locality,postcode,suburb,latitude,longitude,elevation,iso2,fips,nuts,hasc,stat,timezone,utc,dst
1005528452,DE,Thurgau,Frauenfeld,Hüttwilen,Hüttwilen,8536,,47.607088,8.87033,450,CH-TG,SZ19,CH057,CH.TG.FF,4821,Europe/Zurich,+01:00,+02:00
1005528453,DE,Thurgau,Frauenfeld,Hüttwilen,Kalchrain,8536,,47.612128,8.889245,593,CH-TG,SZ19,CH057,CH.TG.FF,4821,Europe/Zurich,+01:00,+02:00
1005528454,DE,Thurgau,Frauenfeld,Hüttwilen,Nussbaumen,8537,,47.624579,8.827656,489,CH-TG,SZ19,CH057,CH.TG.FF,4821,Europe/Zurich,+01:00,+02:00
1005528455,DE,Thurgau,Frauenfeld,Hüttwilen,Steinegg,8536,,47.619265,8.857665,602,CH-TG,SZ19,CH057,CH.TG.FF,4821,Europe/Zurich,+01:00,+02:00
1005528456,DE,Thurgau,Frauenfeld,Hüttwilen,Uerschhausen,8537,,47.608584,8.817579,462,CH-TG,SZ19,CH057,CH.TG.FF,4821,Europe/Zurich,+01:00,+02:00
1005528457,DE,Thurgau,Frauenfeld,Mammern,Mammern,8265,,47.645702,8.915705,409,CH-TG,SZ19,CH057,CH.TG.FF,4826,Europe/Zurich,+01:00,+02:00
1005528458,DE,Thurgau,Frauenfeld,Matzingen,Halingen,9548,,47.534067,8.941204,530,CH-TG,SZ19,CH057,CH.TG.FF,4591,Europe/Zurich,+01:00,+02:00
1005528459,DE,Thurgau,Frauenfeld,Matzingen,Matzingen,9548,,47.519976,8.93525,452,CH-TG,SZ19,CH057,CH.TG.FF,4591,Europe/Zurich,+01:00,+02:00
1005528460,DE,Thurgau,Frauenfeld,Matzingen,Murkart,9548,,47.538042,8.915238,439,CH-TG,SZ19,CH057,CH.TG.FF,4591,Europe/Zurich,+01:00,+02:00
1005528461,DE,Thurgau,Frauenfeld,Matzingen,Ristenbühl,9548,,47.523622,8.912917,479,CH-TG,SZ19,CH057,CH.TG.FF,4591,Europe/Zurich,+01:00,+02:00
1005528462,DE,Thurgau,Frauenfeld,Müllheim,Grüneck,8555,,47.595349,8.991592,406,CH-TG,SZ19,CH057,CH.TG.FF,4831,Europe/Zurich,+01:00,+02:00
1005528463,DE,Thurgau,Frauenfeld,Müllheim,Langenhart,8555,,47.617355,9.014253,502,CH-TG,SZ19,CH057,CH.TG.FF,4831,Europe/Zurich,+01:00,+02:00
1005528464,DE,Thurgau,Frauenfeld,Müllheim,Müllheim Dorf,8555,,47.602328,9.002827,416,CH-TG,SZ19,CH057,CH.TG.FF,4831,Europe/Zurich,+01:00,+02:00
1005528465,DE,Thurgau,Frauenfeld,Neunforn,Fahrhof,8525,,47.596362,8.755553,393,CH-TG,SZ19,CH057,CH.TG.FF,4601,Europe/Zurich,+01:00,+02:00
1005525257,DE,Thurgau,Frauenfeld,Neunforn,Neunforn,8525,,47.592823,8.783914,409,CH-TG,SZ19,CH057,CH.TG.FF,4601,Europe/Zurich,+01:00,+02:00
1005525258,DE,Thurgau,Frauenfeld,Neunforn,Neunforn,8526,,47.609186,8.764376,493,CH-TG,SZ19,CH057,CH.TG.FF,4601,Europe/Zurich,+01:00,+02:00
1005528466,DE,Thurgau,Frauenfeld,Neunforn,Wilen bei Neunforn,8525,,47.601998,8.795533,507,CH-TG,SZ19,CH057,CH.TG.FF,4601,Europe/Zurich,+01:00,+02:00
1005528467,DE,Thurgau,Frauenfeld,Pfyn,Dettighofen,8505,,47.616794,8.948822,532,CH-TG,SZ19,CH057,CH.TG.FF,4841,Europe/Zurich,+01:00,+02:00
1005528468,DE,Thurgau,Frauenfeld,Pfyn,Pfyn,8505,,47.595784,8.954205,410,CH-TG,SZ19,CH057,CH.TG.FF,4841,Europe/Zurich,+01:00,+02:00
1005528469,DE,Thurgau,Frauenfeld,Schlatt,Mettschlatt,8252,,47.656146,8.698605,437,CH-TG,SZ19,CH057,CH.TG.FF,4546,Europe/Zurich,+01:00,+02:00
1005528470,DE,Thurgau,Frauenfeld,Schlatt,Oberschlatt,8252,,47.656916,8.6934,451,CH-TG,SZ19,CH057,CH.TG.FF,4546,Europe/Zurich,+01:00,+02:00
1005528471,DE,Thurgau,Frauenfeld,Schlatt,Schlatt,8252,,47.661576,8.702913,420,CH-TG,SZ19,CH057,CH.TG.FF,4546,Europe/Zurich,+01:00,+02:00
1005528472,DE,Thurgau,Frauenfeld,Schlatt,Unterschlatt,8252,,47.661629,8.702854,420,CH-TG,SZ19,CH057,CH.TG.FF,4546,Europe/Zurich,+01:00,+02:00
1005528473,DE,Thurgau,Frauenfeld,Steckborn,Aufhofen,8266,,47.547188,8.972307,565,CH-TG,SZ19,CH057,CH.TG.FF,4864,Europe/Zurich,+01:00,+02:00
1005528474,DE,Thurgau,Frauenfeld,Steckborn,Dietlismühle,8266,,47.54435,8.957333,544,CH-TG,SZ19,CH057,CH.TG.FF,4864,Europe/Zurich,+01:00,+02:00
1005528475,DE,Thurgau,Frauenfeld,Steckborn,Glarisegg,8266,,47.655525,8.957648,415,CH-TG,SZ19,CH057,CH.TG.FF,4864,Europe/Zurich,+01:00,+02:00
1005528476,DE,Thurgau,Frauenfeld,Steckborn,Heretswilen,8266,,47.660746,9.01388,598,CH-TG,SZ19,CH057,CH.TG.FF,4864,Europe/Zurich,+01:00,+02:00
1005528477,DE,Thurgau,Frauenfeld,Steckborn,Steckborn,8266,,47.665343,8.981525,402,CH-TG,SZ19,CH057,CH.TG.FF,4864,Europe/Zurich,+01:00,+02:00
1005528478,DE,Thurgau,Frauenfeld,Stettfurt,Sonnenberg,9507,,47.46902,8.998515,530,CH-TG,SZ19,CH057,CH.TG.FF,4606,Europe/Zurich,+01:00,+02:00
1005528479,DE,Thurgau,Frauenfeld,Stettfurt,Stettfurt,9507,,47.523967,8.955695,478,CH-TG,SZ19,CH057,CH.TG.FF,4606,Europe/Zurich,+01:00,+02:00
1005528480,DE,Thurgau,Frauenfeld,Thundorf,Lustdorf,8512,,47.550054,8.986624,597,CH-TG,SZ19,CH057,CH.TG.FF,4611,Europe/Zurich,+01:00,+02:00
1005528481,DE,Thurgau,Frauenfeld,Thundorf,Thundorf,8512,,47.545708,8.963401,549,CH-TG,SZ19,CH057,CH.TG.FF,4611,Europe/Zurich,+01:00,+02:00
1005528482,DE,Thurgau,Frauenfeld,Thundorf,Wetzikon,8512,,47.537911,9.001244,612,CH-TG,SZ19,CH057,CH.TG.FF,4611,Europe/Zurich,+01:00,+02:00
1005528483,DE,Thurgau,Frauenfeld,Uesslingen-Buch,Buch bei Frauenfeld,8524,,47.598607,8.837654,467,CH-TG,SZ19,CH057,CH.TG.FF,4616,Europe/Zurich,+01:00,+02:00
1005528484,DE,Thurgau,Frauenfeld,Uesslingen-Buch,Dietingen,8524,,47.586645,8.813233,428,CH-TG,SZ19,CH057,CH.TG.FF,4616,Europe/Zurich,+01:00,+02:00
1005528485,DE,Thurgau,Frauenfeld,Uesslingen-Buch,Horben bei Frauenfeld,8524,,47.591143,8.854718,484,CH-TG,SZ19,CH057,CH.TG.FF,4616,Europe/Zurich,+01:00,+02:00
1005528486,DE,Thurgau,Frauenfeld,Uesslingen-Buch,Iselisberg,8524,,47.586444,8.826678,500,CH-TG,SZ19,CH057,CH.TG.FF,4616,Europe/Zurich,+01:00,+02:00
1005528487,DE,Thurgau,Frauenfeld,Uesslingen-Buch,Trüttlikon,8524,,47.595972,8.818371,504,CH-TG,SZ19,CH057,CH.TG.FF,4616,Europe/Zurich,+01:00,+02:00
1005528488,DE,Thurgau,Frauenfeld,Uesslingen-Buch,Uesslingen,8524,,47.580359,8.830849,389,CH-TG,SZ19,CH057,CH.TG.FF,4616,Europe/Zurich,+01:00,+02:00
1005528489,DE,Thurgau,Frauenfeld,Wagenhausen,Etzwilen,8259,,47.658976,8.817869,438,CH-TG,SZ19,CH057,CH.TG.FF,4871,Europe/Zurich,+01:00,+02:00
1005528490,DE,Thurgau,Frauenfeld,Wagenhausen,Kaltenbach,8259,,47.653036,8.84309,431,CH-TG,SZ19,CH057,CH.TG.FF,4871,Europe/Zurich,+01:00,+02:00
1005528491,DE,Thurgau,Frauenfeld,Wagenhausen,Rheinklingen,8259,,47.674618,8.80748,414,CH-TG,SZ19,CH057,CH.TG.FF,4871,Europe/Zurich,+01:00,+02:00
1005528492,DE,Thurgau,Frauenfeld,Wagenhausen,Wagenhausen,8259,,47.659843,8.847598,407,CH-TG,SZ19,CH057,CH.TG.FF,4871,Europe/Zurich,+01:00,+02:00
1005528493,DE,Thurgau,Frauenfeld,Warth-Weiningen,Kartause Ittingen,8532,,47.582656,8.867032,415,CH-TG,SZ19,CH057,CH.TG.FF,4621,Europe/Zurich,+01:00,+02:00
1005528494,DE,Thurgau,Frauenfeld,Warth-Weiningen,Warth,8532,,47.533838,9.098237,543,CH-TG,SZ19,CH057,CH.TG.FF,4621,Europe/Zurich,+01:00,+02:00
1005528495,DE,Thurgau,Frauenfeld,Warth-Weiningen,Weckingen,8532,,47.596317,8.892737,441,CH-TG,SZ19,CH057,CH.TG.FF,4621,Europe/Zurich,+01:00,+02:00
1005528496,DE,Thurgau,Frauenfeld,Warth-Weiningen,Weiningen,8532,,47.584435,8.874938,452,CH-TG,SZ19,CH057,CH.TG.FF,4621,Europe/Zurich,+01:00,+02:00
1005528497,DE,Thurgau,Kreuzlingen,Altnau,Altnau,8595,,47.612296,9.263018,440,CH-TG,SZ19,CH057,CH.TG.KL,4641,Europe/Zurich,+01:00,+02:00
1005528498,DE,Thurgau,Kreuzlingen,Bottighofen,Bottighofen,8598,,47.639664,9.206018,411,CH-TG,SZ19,CH057,CH.TG.KL,4643,Europe/Zurich,+01:00,+02:00
1005528499,DE,Thurgau,Kreuzlingen,Ermatingen,Ermatingen,8272,,47.66929,9.079843,410,CH-TG,SZ19,CH057,CH.TG.KL,4646,Europe/Zurich,+01:00,+02:00
1005528500,DE,Thurgau,Kreuzlingen,Ermatingen,Triboltingen,8273,,47.660426,9.111171,425,CH-TG,SZ19,CH057,CH.TG.KL,4646,Europe/Zurich,+01:00,+02:00
1005528501,DE,Thurgau,Kreuzlingen,Gottlieben,Gottlieben,8274,,47.663526,9.134862,404,CH-TG,SZ19,CH057,CH.TG.KL,4651,Europe/Zurich,+01:00,+02:00
1005528502,DE,Thurgau,Kreuzlingen,Güttingen,Güttingen,8594,,47.603862,9.287212,422,CH-TG,SZ19,CH057,CH.TG.KL,4656,Europe/Zurich,+01:00,+02:00
1005528503,DE,Thurgau,Kreuzlingen,Kemmental,Alterswilen,8573,,47.609337,9.154575,523,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528504,DE,Thurgau,Kreuzlingen,Kemmental,Altishausen,8573,,47.601245,9.170739,570,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528505,DE,Thurgau,Kreuzlingen,Kemmental,Bätershausen,8573,,47.630542,9.166216,512,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528506,DE,Thurgau,Kreuzlingen,Kemmental,Dippishausen,8573,,47.617898,9.168768,534,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528507,DE,Thurgau,Kreuzlingen,Kemmental,Dotnacht,8566,,47.600248,9.141212,517,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528508,DE,Thurgau,Kreuzlingen,Kemmental,Ellighausen,8566,,47.61354,9.135602,519,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528509,DE,Thurgau,Kreuzlingen,Kemmental,Engelswilen,8566,,47.594312,9.14953,556,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528510,DE,Thurgau,Kreuzlingen,Kemmental,Hugelshofen,8565,,47.599016,9.115353,499,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528511,DE,Thurgau,Kreuzlingen,Kemmental,Lippoldswilen,8566,,47.611004,9.111564,509,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528512,DE,Thurgau,Kreuzlingen,Kemmental,Neuwilen,8566,,47.621708,9.133905,548,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528513,DE,Thurgau,Kreuzlingen,Kemmental,Schwaderloh,8566,,47.624111,9.140833,547,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528514,DE,Thurgau,Kreuzlingen,Kemmental,Siegershausen,8573,,47.610547,9.169666,550,CH-TG,SZ19,CH057,CH.TG.KL,4666,Europe/Zurich,+01:00,+02:00
1005528515,DE,Thurgau,Kreuzlingen,Kreuzlingen,Kreuzlingen,8280,,47.647714,9.175346,418,CH-TG,SZ19,CH057,CH.TG.KL,4671,Europe/Zurich,+01:00,+02:00
1005528516,DE,Thurgau,Kreuzlingen,Langrickenbach,Herrenhof,8585,,47.597423,9.245324,521,CH-TG,SZ19,CH057,CH.TG.KL,4681,Europe/Zurich,+01:00,+02:00
1005528517,DE,Thurgau,Kreuzlingen,Langrickenbach,Langrickenbach,8585,,47.593487,9.247246,522,CH-TG,SZ19,CH057,CH.TG.KL,4681,Europe/Zurich,+01:00,+02:00
1005528518,DE,Thurgau,Kreuzlingen,Langrickenbach,Schönenbaumgarten,8585,,47.612598,9.232831,499,CH-TG,SZ19,CH057,CH.TG.KL,4681,Europe/Zurich,+01:00,+02:00
1005528519,DE,Thurgau,Kreuzlingen,Langrickenbach,Zuben,8585,,47.608812,9.236794,508,CH-TG,SZ19,CH057,CH.TG.KL,4681,Europe/Zurich,+01:00,+02:00
1005528520,DE,Thurgau,Kreuzlingen,Lengwil,Dettighofen,8574,,47.620426,9.202074,508,CH-TG,SZ19,CH057,CH.TG.KL,4683,Europe/Zurich,+01:00,+02:00
1005528521,DE,Thurgau,Kreuzlingen,Lengwil,Illighausen,8574,,47.604056,9.208023,563,CH-TG,SZ19,CH057,CH.TG.KL,4683,Europe/Zurich,+01:00,+02:00
1005528522,DE,Thurgau,Kreuzlingen,Lengwil,Lengwil,8574,,47.624636,9.194441,505,CH-TG,SZ19,CH057,CH.TG.KL,4683,Europe/Zurich,+01:00,+02:00
1005528523,DE,Thurgau,Kreuzlingen,Lengwil,Oberhofen,8574,,47.6191,9.194603,528,CH-TG,SZ19,CH057,CH.TG.KL,4683,Europe/Zurich,+01:00,+02:00
1005528524,DE,Thurgau,Kreuzlingen,Münsterlingen,Landschlacht,8597,,47.628232,9.245681,408,CH-TG,SZ19,CH057,CH.TG.KL,4691,Europe/Zurich,+01:00,+02:00
1005528525,DE,Thurgau,Kreuzlingen,Münsterlingen,Münsterlingen,8596,,47.63214,9.232761,409,CH-TG,SZ19,CH057,CH.TG.KL,4691,Europe/Zurich,+01:00,+02:00
1005528526,DE,Thurgau,Kreuzlingen,Münsterlingen,Scherzingen,8596,,47.630206,9.226308,429,CH-TG,SZ19,CH057,CH.TG.KL,4691,Europe/Zurich,+01:00,+02:00
1005528527,DE,Thurgau,Kreuzlingen,Raperswilen,Büren,8558,,47.643977,9.045211,643,CH-TG,SZ19,CH057,CH.TG.KL,4846,Europe/Zurich,+01:00,+02:00
1005528528,DE,Thurgau,Kreuzlingen,Raperswilen,Fischbach,8558,,47.638235,9.054425,597,CH-TG,SZ19,CH057,CH.TG.KL,4846,Europe/Zurich,+01:00,+02:00
1005528529,DE,Thurgau,Kreuzlingen,Raperswilen,Helsighausen,8558,,47.641563,9.066761,605,CH-TG,SZ19,CH057,CH.TG.KL,4846,Europe/Zurich,+01:00,+02:00
1005528530,DE,Thurgau,Kreuzlingen,Raperswilen,Raperswilen,8558,,47.632391,9.042668,583,CH-TG,SZ19,CH057,CH.TG.KL,4846,Europe/Zurich,+01:00,+02:00
1005528531,DE,Thurgau,Kreuzlingen,Salenstein,Arenenberg,8268,,47.671825,9.061421,460,CH-TG,SZ19,CH057,CH.TG.KL,4851,Europe/Zurich,+01:00,+02:00
1005528532,DE,Thurgau,Kreuzlingen,Salenstein,Fruthwilen,8269,,47.661821,9.067586,511,CH-TG,SZ19,CH057,CH.TG.KL,4851,Europe/Zurich,+01:00,+02:00
1005528533,DE,Thurgau,Kreuzlingen,Salenstein,Mannenbach-Salenstein,8268,,47.673496,9.049896,405,CH-TG,SZ19,CH057,CH.TG.KL,4851,Europe/Zurich,+01:00,+02:00
1005528534,DE,Thurgau,Kreuzlingen,Salenstein,Salenstein,8268,,47.668714,9.059603,499,CH-TG,SZ19,CH057,CH.TG.KL,4851,Europe/Zurich,+01:00,+02:00
1005528535,DE,Thurgau,Kreuzlingen,Tägerwilen,Tägerwilen,8274,,47.655572,9.13132,418,CH-TG,SZ19,CH057,CH.TG.KL,4696,Europe/Zurich,+01:00,+02:00
1005528536,DE,Thurgau,Kreuzlingen,Wäldi,Engwilen,8564,,47.616682,9.093947,529,CH-TG,SZ19,CH057,CH.TG.KL,4701,Europe/Zurich,+01:00,+02:00
1005528537,DE,Thurgau,Kreuzlingen,Wäldi,Gunterswilen,8564,,47.635749,9.076194,610,CH-TG,SZ19,CH057,CH.TG.KL,4701,Europe/Zurich,+01:00,+02:00
1005528538,DE,Thurgau,Kreuzlingen,Wäldi,Hattenhausen,8564,,47.62438,9.066805,555,CH-TG,SZ19,CH057,CH.TG.KL,4701,Europe/Zurich,+01:00,+02:00
1005528539,DE,Thurgau,Kreuzlingen,Wäldi,Hefenhausen,8564,,47.615919,9.063968,507,CH-TG,SZ19,CH057,CH.TG.KL,4701,Europe/Zurich,+01:00,+02:00
1005528540,DE,Thurgau,Kreuzlingen,Wäldi,Lipperswil,8564,,47.615651,9.055874,492,CH-TG,SZ19,CH057,CH.TG.KL,4701,Europe/Zurich,+01:00,+02:00
1005528541,DE,Thurgau,Kreuzlingen,Wäldi,Sonterswil,8564,,47.620836,9.078246,535,CH-TG,SZ19,CH057,CH.TG.KL,4701,Europe/Zurich,+01:00,+02:00
1005528542,DE,Thurgau,Kreuzlingen,Wäldi,Wäldi,8564,,47.635672,9.095874,590,CH-TG,SZ19,CH057,CH.TG.KL,4701,Europe/Zurich,+01:00,+02:00
1005528543,DE,Thurgau,Münchwilen,Aadorf,Aadorf,8355,,47.493856,8.897778,518,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528544,DE,Thurgau,Münchwilen,Aadorf,Aawangen,8522,,47.511884,8.899634,503,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528545,DE,Thurgau,Münchwilen,Aadorf,Ettenhausen,8356,,47.322537,8.824349,574,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528546,DE,Thurgau,Münchwilen,Aadorf,Guntershausen bei Aadorf,8357,,47.475562,8.915671,551,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528547,DE,Thurgau,Münchwilen,Aadorf,Häuslenen,8522,,47.526345,8.90274,522,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528548,DE,Thurgau,Münchwilen,Aadorf,Maischhausen,8357,,47.470837,8.927628,559,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528549,DE,Thurgau,Münchwilen,Aadorf,Tänikon,8356,,47.479756,8.907088,539,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528550,DE,Thurgau,Münchwilen,Aadorf,Weiern,9547,,47.505038,8.909768,496,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528551,DE,Thurgau,Münchwilen,Aadorf,Wittenwil,9547,,47.503398,8.921936,504,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528552,DE,Thurgau,Münchwilen,Aadorf,Wittershausen,8355,,47.483034,8.924575,574,CH-TG,SZ19,CH057,CH.TG.MW,4551,Europe/Zurich,+01:00,+02:00
1005528553,DE,Thurgau,Münchwilen,Bettwiesen,Bettwiesen,9553,,47.497422,9.025699,551,CH-TG,SZ19,CH057,CH.TG.MW,4716,Europe/Zurich,+01:00,+02:00
1005528554,DE,Thurgau,Münchwilen,Bichelsee-Balterswil,Balterswil,8362,,47.453107,8.937583,575,CH-TG,SZ19,CH057,CH.TG.MW,4721,Europe/Zurich,+01:00,+02:00
1005528555,DE,Thurgau,Münchwilen,Bichelsee-Balterswil,Bichelsee,8363,,47.448082,8.922241,601,CH-TG,SZ19,CH057,CH.TG.MW,4721,Europe/Zurich,+01:00,+02:00
1005528556,DE,Thurgau,Münchwilen,Bichelsee-Balterswil,Ifwil bei Balterswil,8362,,47.46623,8.937272,567,CH-TG,SZ19,CH057,CH.TG.MW,4721,Europe/Zurich,+01:00,+02:00
1005528557,DE,Thurgau,Münchwilen,Bichelsee-Balterswil,Itaslen,8362,,47.438792,8.94287,593,CH-TG,SZ19,CH057,CH.TG.MW,4721,Europe/Zurich,+01:00,+02:00
1005528558,DE,Thurgau,Münchwilen,Braunau,Braunau,9502,,47.502556,9.07155,672,CH-TG,SZ19,CH057,CH.TG.MW,4723,Europe/Zurich,+01:00,+02:00
1005528559,DE,Thurgau,Münchwilen,Eschlikon,Eschlikon,8360,,47.463681,8.965426,569,CH-TG,SZ19,CH057,CH.TG.MW,4724,Europe/Zurich,+01:00,+02:00
1005528560,DE,Thurgau,Münchwilen,Eschlikon,Holzmannshaus,8360,,47.473139,8.96783,586,CH-TG,SZ19,CH057,CH.TG.MW,4724,Europe/Zurich,+01:00,+02:00
1005528561,DE,Thurgau,Münchwilen,Eschlikon,Hurnen,8360,,47.448908,8.966142,578,CH-TG,SZ19,CH057,CH.TG.MW,4724,Europe/Zurich,+01:00,+02:00
1005528562,DE,Thurgau,Münchwilen,Eschlikon,Wallenwil,8360,,47.454576,8.955471,578,CH-TG,SZ19,CH057,CH.TG.MW,4724,Europe/Zurich,+01:00,+02:00
1005528563,DE,Thurgau,Münchwilen,Fischingen,Au,8376,,47.397511,8.95385,695,CH-TG,SZ19,CH057,CH.TG.MW,4726,Europe/Zurich,+01:00,+02:00
1005528564,DE,Thurgau,Münchwilen,Fischingen,Dussnang,8374,,47.430043,8.961834,595,CH-TG,SZ19,CH057,CH.TG.MW,4726,Europe/Zurich,+01:00,+02:00
1005528565,DE,Thurgau,Münchwilen,Fischingen,Fischingen,8376,,47.415231,8.969187,630,CH-TG,SZ19,CH057,CH.TG.MW,4726,Europe/Zurich,+01:00,+02:00
1005528566,DE,Thurgau,Münchwilen,Fischingen,Oberwangen,8374,,47.42946,8.973274,592,CH-TG,SZ19,CH057,CH.TG.MW,4726,Europe/Zurich,+01:00,+02:00
1005528567,DE,Thurgau,Münchwilen,Fischingen,Schurten,8374,,47.426359,8.936245,678,CH-TG,SZ19,CH057,CH.TG.MW,4726,Europe/Zurich,+01:00,+02:00
1005528568,DE,Thurgau,Münchwilen,Fischingen,Tannegg,8374,,47.428652,8.953602,629,CH-TG,SZ19,CH057,CH.TG.MW,4726,Europe/Zurich,+01:00,+02:00
1005528569,DE,Thurgau,Münchwilen,Fischingen,Vogelsang bei Eschlikon,8374,,47.462818,8.962304,567,CH-TG,SZ19,CH057,CH.TG.MW,4726,Europe/Zurich,+01:00,+02:00
1005528570,DE,Thurgau,Münchwilen,Lommis,Lommis,9506,,47.517536,8.993849,477,CH-TG,SZ19,CH057,CH.TG.MW,4741,Europe/Zurich,+01:00,+02:00
1005528571,DE,Thurgau,Münchwilen,Lommis,Weingarten-Kalthäusern,9508,,47.523868,8.973048,501,CH-TG,SZ19,CH057,CH.TG.MW,4741,Europe/Zurich,+01:00,+02:00
1005528572,DE,Thurgau,Münchwilen,Münchwilen,Mörikon,9543,,47.483508,9.008415,518,CH-TG,SZ19,CH057,CH.TG.MW,4746,Europe/Zurich,+01:00,+02:00
1005528573,DE,Thurgau,Münchwilen,Münchwilen,Münchwilen,9542,,47.478819,8.998211,508,CH-TG,SZ19,CH057,CH.TG.MW,4746,Europe/Zurich,+01:00,+02:00
1005528574,DE,Thurgau,Münchwilen,Münchwilen,St. Margarethen,9543,,47.488492,9.001077,508,CH-TG,SZ19,CH057,CH.TG.MW,4746,Europe/Zurich,+01:00,+02:00
1005528575,DE,Thurgau,Münchwilen,Rickenbach,Rickenbach bei Wil,9532,,47.447921,9.049695,551,CH-TG,SZ19,CH057,CH.TG.MW,4751,Europe/Zurich,+01:00,+02:00
1005528576,DE,Thurgau,Münchwilen,Sirnach,Busswil,8371,,47.449409,9.014125,592,CH-TG,SZ19,CH057,CH.TG.MW,4761,Europe/Zurich,+01:00,+02:00
1005528577,DE,Thurgau,Münchwilen,Sirnach,Littenheid,9573,,47.43914,9.011301,584,CH-TG,SZ19,CH057,CH.TG.MW,4761,Europe/Zurich,+01:00,+02:00
1005528578,DE,Thurgau,Münchwilen,Sirnach,Sirnach,8370,,47.461807,8.996947,543,CH-TG,SZ19,CH057,CH.TG.MW,4761,Europe/Zurich,+01:00,+02:00
1005528579,DE,Thurgau,Münchwilen,Sirnach,Wiezikon bei Sirnach,8372,,47.448785,8.986142,571,CH-TG,SZ19,CH057,CH.TG.MW,4761,Europe/Zurich,+01:00,+02:00
1005528580,DE,Thurgau,Münchwilen,Tobel-Tägerschen,Tägerschen,9554,,47.509382,9.024775,532,CH-TG,SZ19,CH057,CH.TG.MW,4776,Europe/Zurich,+01:00,+02:00
1005528581,DE,Thurgau,Münchwilen,Tobel-Tägerschen,Tobel,9555,,47.412219,8.930172,727,CH-TG,SZ19,CH057,CH.TG.MW,4776,Europe/Zurich,+01:00,+02:00
1005528582,DE,Thurgau,Münchwilen,Wängi,Anetswil,9545,,47.506551,8.97366,525,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528583,DE,Thurgau,Münchwilen,Wängi,Heiterschen,9545,,47.502614,8.944511,467,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528584,DE,Thurgau,Münchwilen,Wängi,Hunzikon,9545,,47.490517,8.976936,497,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528585,DE,Thurgau,Münchwilen,Wängi,Jakobstal,9545,,47.508839,8.944015,459,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528586,DE,Thurgau,Münchwilen,Wängi,Krillberg,9546,,47.478943,8.948373,626,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528587,DE,Thurgau,Münchwilen,Wängi,Rosental,9545,,47.492588,8.975626,486,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528588,DE,Thurgau,Münchwilen,Wängi,Scheuer,9545,,47.496632,8.925018,520,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528589,DE,Thurgau,Münchwilen,Wängi,Tuttwil,9546,,47.480017,8.949039,617,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528590,DE,Thurgau,Münchwilen,Wängi,Wängi,9545,,47.500534,8.95479,478,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
1005528591,DE,Thurgau,Münchwilen,Wängi,Wilhof,9545,,47.491607,8.939718,506,CH-TG,SZ19,CH057,CH.TG.MW,4781,Europe/Zurich,+01:00,+02:00
